-156.3666517,20.6255059,999.999908,83.77659,1.05E-09,-47.766567
-156.3665723,20.62551407,999.999908,83.666664,1.41E-08,-47.638992
-156.3664928,20.6255224,999.999908,83.55706,2.70E-08,-47.511242
-156.3664116,20.62553106,999.999908,83.44561,4.00E-08,-47.38076
-156.3663318,20.6255397,999.999908,83.33668,5.27E-08,-47.25267
-156.366252,20.6255485,999.9999081,83.228065,6.52E-08,-47.124416
-156.3661737,20.62555728,999.9999081,83.12194,7.74E-08,-46.998573
-156.3660937,20.62556638,999.9999081,83.01397,8.97E-08,-46.870014
-156.3660136,20.62557564,999.9999082,82.90633,1.02E-07,-46.741302
-156.3659333,20.62558505,999.9999082,82.798996,1.14E-07,-46.61245
-156.3658546,20.62559443,999.9999083,82.69414,1.26E-07,-46.48604
-156.3657742,20.62560415,999.9999083,82.58745,1.37E-07,-46.356915
-156.3656953,20.62561383,999.9999084,82.48321,1.49E-07,-46.230247
-156.3656147,20.62562386,999.9999085,82.37715,1.60E-07,-46.10087
-156.3655356,20.62563383,999.9999086,82.27354,1.72E-07,-45.973965
-156.3654564,20.62564396,999.9999086,82.17022,1.83E-07,-45.846943
-156.365377,20.62565423,999.9999087,82.06721,1.94E-07,-45.71982
-156.3652976,20.62566466,999.9999088,81.9645,2.05E-07,-45.59259
-156.3652181,20.62567523,999.9999089,81.8621,2.15E-07,-45.465263
-156.3651385,20.62568595,999.999909,81.76,2.26E-07,-45.33784
-156.3650589,20.62569682,999.9999091,81.6582,2.37E-07,-45.21033
-156.3649791,20.62570783,999.9999092,81.55671,2.47E-07,-45.082737
-156.3648992,20.625719,999.9999094,81.45551,2.57E-07,-44.95506
-156.3648208,20.62573008,999.9999095,81.35668,2.67E-07,-44.829914
-156.3647407,20.62574154,999.9999096,81.25608,2.77E-07,-44.702087
-156.3646622,20.62575291,999.9999097,81.15782,2.87E-07,-44.576805
-156.3645819,20.62576467,999.9999099,81.057816,2.97E-07,-44.448853
-156.3645032,20.62577633,999.99991,80.96013,3.06E-07,-44.323452
-156.3644227,20.62578838,999.9999102,80.86071,3.16E-07,-44.19538
-156.3643438,20.62580032,999.9999103,80.7636,3.25E-07,-44.069878
-156.3642648,20.62581241,999.9999105,80.66679,3.35E-07,-43.94433
-156.3641857,20.62582465,999.9999106,80.570244,3.44E-07,-43.81874
-156.3641065,20.62583702,999.9999108,80.47399,3.53E-07,-43.693115
-156.3640272,20.62584954,999.999911,80.37801,3.62E-07,-43.567455
-156.3639478,20.6258622,999.9999111,80.28232,3.71E-07,-43.44177
-156.3638683,20.625875,999.9999113,80.186905,3.79E-07,-43.31606
-156.3637904,20.62588768,999.9999115,80.09375,3.88E-07,-43.192947
-156.3637107,20.62590076,999.9999117,79.998886,3.96E-07,-43.067196
-156.3636309,20.62591399,999.9999119,79.904305,4.05E-07,-42.941437
-156.3635527,20.62592708,999.9999121,79.81196,4.13E-07,-42.818287
-156.3634728,20.62594059,999.9999122,79.71792,4.21E-07,-42.692513
-156.3633944,20.62595396,999.9999124,79.62611,4.29E-07,-42.56936
-156.3633159,20.62596746,999.9999126,79.53456,4.37E-07,-42.446205
-156.3632357,20.62598139,999.9999129,79.44134,4.45E-07,-42.320442
-156.3631571,20.62599517,999.9999131,79.35032,4.52E-07,-42.197308
-156.3630783,20.62600909,999.9999133,79.25957,4.60E-07,-42.074184
-156.3629995,20.62602314,999.9999135,79.169075,4.67E-07,-41.95108
-156.3629206,20.62603733,999.9999137,79.078835,4.75E-07,-41.828
-156.3628416,20.62605166,999.9999139,78.98886,4.82E-07,-41.704945
-156.3627625,20.62606612,999.9999142,78.89915,4.89E-07,-41.581913
-156.362685,20.62608041,999.9999144,78.81159,4.96E-07,-41.461533
-156.3626057,20.62609515,999.9999146,78.72239,5.03E-07,-41.338573
-156.3625264,20.62611002,999.9999149,78.633446,5.10E-07,-41.21565
-156.3624486,20.6261247,999.9999151,78.54664,5.17E-07,-41.095383
-156.3623691,20.62613985,999.9999154,78.4582,5.23E-07,-40.97255
-156.3622911,20.6261548,999.9999156,78.37188,5.30E-07,-40.852375
-156.3622114,20.62617021,999.9999158,78.28394,5.36E-07,-40.72964
-156.3621333,20.62618543,999.9999161,78.19813,5.43E-07,-40.609573
-156.3620551,20.62620078,999.9999164,78.11255,5.49E-07,-40.489563
-156.3619768,20.62621625,999.9999166,78.02721,5.55E-07,-40.369614
-156.3618985,20.62623186,999.9999169,77.942116,5.61E-07,-40.24973
-156.3618183,20.62624795,999.9999171,77.855415,5.67E-07,-40.127304
-156.3617415,20.62626348,999.9999174,77.772644,5.73E-07,-40.010162
-156.3616628,20.62627948,999.9999177,77.68826,5.79E-07,-39.890484
-156.3615841,20.62629561,999.9999179,77.604126,5.84E-07,-39.770885
-156.3615053,20.62631188,999.9999182,77.520226,5.90E-07,-39.651367
-156.3614265,20.62632827,999.9999185,77.43656,5.96E-07,-39.53193
-156.3613492,20.62634444,999.9999188,77.35494,6.01E-07,-39.415173
-156.3612702,20.6263611,999.9999191,77.27175,6.06E-07,-39.295906
-156.361191,20.62637788,999.9999194,77.18879,6.12E-07,-39.176735
-156.3611135,20.62639443,999.9999196,77.10786,6.17E-07,-39.06024
-156.3610359,20.6264111,999.9999199,77.02715,6.22E-07,-38.943844
-156.3609565,20.62642828,999.9999202,76.94488,6.27E-07,-38.824963
-156.3608788,20.6264452,999.9999205,76.864624,6.32E-07,-38.70876
-156.360801,20.62646225,999.9999208,76.784584,6.36E-07,-38.592663
-156.360723,20.62647943,999.9999211,76.70477,6.41E-07,-38.47667
-156.3606433,20.62649712,999.9999214,76.62341,6.46E-07,-38.358208
-156.3605652,20.62651455,999.9999217,76.544044,6.50E-07,-38.242435
-156.3604888,20.62653172,999.999922,76.46666,6.55E-07,-38.129345
-156.3604106,20.62654939,999.9999223,76.387726,6.59E-07,-38.013794
-156.3603322,20.6265672,999.9999226,76.309006,6.63E-07,-37.898365
-156.3602538,20.62658513,999.9999229,76.23051,6.68E-07,-37.783054
-156.3601753,20.62660318,999.9999233,76.15223,6.72E-07,-37.66787
-156.3600985,20.62662096,999.9999236,76.0759,6.76E-07,-37.555363
-156.3600198,20.62663926,999.9999239,75.99804,6.80E-07,-37.440426
-156.3599411,20.62665769,999.9999242,75.9204,6.84E-07,-37.325623
-156.359864,20.62667583,999.9999245,75.844696,6.88E-07,-37.213497
-156.3597869,20.62669409,999.9999249,75.769196,6.91E-07,-37.1015
-156.3597079,20.62671289,999.9999252,75.69219,6.95E-07,-36.9871
-156.3596306,20.62673139,999.9999255,75.6171,6.99E-07,-36.875374
-156.3595532,20.62675001,999.9999258,75.54222,7.02E-07,-36.763783
-156.3594758,20.62676875,999.9999262,75.46754,7.06E-07,-36.652332
-156.3593965,20.62678805,999.9999265,75.391365,7.09E-07,-36.538494
-156.3593188,20.62680703,999.9999268,75.31709,7.12E-07,-36.427334
-156.3592411,20.62682613,999.9999272,75.24301,7.16E-07,-36.316315
-156.3591634,20.62684536,999.9999275,75.16914,7.19E-07,-36.20545
-156.3590873,20.62686426,999.9999278,75.09714,7.22E-07,-36.09724
-156.3590093,20.62688372,999.9999282,75.02366,7.25E-07,-35.98667
-156.3589313,20.6269033,999.9999285,74.95038,7.28E-07,-35.876255
-156.3588532,20.626923,999.9999289,74.87729,7.31E-07,-35.76599
-156.3587768,20.62694237,999.9999292,74.80606,7.33E-07,-35.65839
-156.3586986,20.62696231,999.9999295,74.73336,7.36E-07,-35.548443
-156.3586221,20.62698191,999.9999299,74.66251,7.39E-07,-35.441154
-156.3585437,20.62700208,999.9999302,74.5902,7.41E-07,-35.331528
-156.358467,20.62702192,999.9999306,74.51973,7.44E-07,-35.224556
-156.3583884,20.62704233,999.9999309,74.44781,7.46E-07,-35.115265
-156.3583115,20.62706239,999.9999313,74.37771,7.49E-07,-35.00862
-156.3582346,20.62708257,999.9999316,74.30779,7.51E-07,-34.902138
-156.3581576,20.62710286,999.999932,74.23806,7.53E-07,-34.795822
-156.3580806,20.62712327,999.9999323,74.16851,7.55E-07,-34.68968
-156.3580034,20.62714379,999.9999327,74.099144,7.57E-07,-34.5837
-156.3579262,20.62716443,999.999933,74.02997,7.59E-07,-34.47789
-156.3578489,20.62718518,999.9999334,73.96097,7.61E-07,-34.372257
-156.3577715,20.62720604,999.9999338,73.89215,7.63E-07,-34.2668
-156.3576941,20.62722702,999.9999341,73.82351,7.65E-07,-34.161514
-156.3576165,20.62724811,999.9999345,73.75506,7.67E-07,-34.056408
-156.3575389,20.62726932,999.9999348,73.686775,7.69E-07,-33.951485
-156.3574631,20.62729015,999.9999352,73.62026,7.70E-07,-33.84917
-156.3573853,20.62731158,999.9999356,73.552345,7.72E-07,-33.744606
-156.3573093,20.62733263,999.9999359,73.48617,7.74E-07,-33.642647
-156.3572314,20.62735429,999.9999363,73.4186,7.75E-07,-33.538445
-156.3571552,20.62737556,999.9999366,73.352776,7.77E-07,-33.436848
-156.3570772,20.62739744,999.999937,73.28555,7.78E-07,-33.33302
-156.3570009,20.62741893,999.9999374,73.22007,7.79E-07,-33.23179
-156.3569245,20.62744053,999.9999377,73.154755,7.80E-07,-33.130737
-156.3568462,20.62746276,999.9999381,73.08805,7.82E-07,-33.027473
-156.3567697,20.62748457,999.9999385,73.02307,7.83E-07,-32.926796
-156.3566931,20.6275065,999.9999388,72.95826,7.84E-07,-32.82631
-156.3566165,20.62752854,999.9999392,72.893616,7.85E-07,-32.72601
-156.3565397,20.62755069,999.9999396,72.82913,7.86E-07,-32.625896
-156.3564629,20.62757294,999.9999399,72.76482,7.87E-07,-32.525974
-156.356386,20.62759531,999.9999403,72.70067,7.88E-07,-32.426247
-156.3563091,20.62761778,999.9999407,72.63668,7.89E-07,-32.32671
-156.3562339,20.62763982,999.999941,72.57437,7.89E-07,-32.229733
-156.3561568,20.62766251,999.9999414,72.51071,7.90E-07,-32.13058
-156.3560796,20.62768531,999.9999418,72.447205,7.91E-07,-32.031624
-156.3560024,20.62770822,999.9999422,72.383865,7.91E-07,-31.932867
-156.3559269,20.62773069,999.9999425,72.32219,7.92E-07,-31.836653
-156.3558496,20.62775381,999.9999429,72.25917,7.92E-07,-31.73829
-156.355774,20.62777649,999.9999433,72.19781,7.93E-07,-31.642464
-156.3556964,20.62779983,999.9999436,72.1351,7.93E-07,-31.544498
-156.3556207,20.62782272,999.999944,72.07405,7.93E-07,-31.44906
-156.3555449,20.62784571,999.9999444,72.013145,7.94E-07,-31.353819
-156.3554672,20.62786938,999.9999448,71.95091,7.94E-07,-31.256456
-156.3553912,20.62789258,999.9999451,71.89031,7.94E-07,-31.161612
-156.3553152,20.62791589,999.9999455,71.829865,7.94E-07,-31.066963
-156.3552391,20.6279393,999.9999459,71.76957,7.94E-07,-30.972513
-156.3551629,20.62796282,999.9999462,71.70943,7.94E-07,-30.878263
-156.3550867,20.62798644,999.9999466,71.64943,7.94E-07,-30.784212
-156.3550104,20.62801016,999.999947,71.58958,7.94E-07,-30.690363
-156.3549341,20.62803399,999.9999474,71.52988,7.94E-07,-30.596716
-156.3548576,20.62805792,999.9999477,71.47033,7.94E-07,-30.503271
-156.3547811,20.62808196,999.9999481,71.41093,7.94E-07,-30.410028
-156.3547064,20.62810551,999.9999485,71.35311,7.93E-07,-30.319258
-156.3546298,20.62812975,999.9999488,71.294,7.93E-07,-30.226421
-156.3545531,20.6281541,999.9999492,71.23503,7.93E-07,-30.13379
-156.3544782,20.62817795,999.9999496,71.17764,7.92E-07,-30.043615
-156.3544014,20.6282025,999.99995,71.118965,7.92E-07,-29.951393
-156.3543264,20.62822656,999.9999503,71.06186,7.91E-07,-29.86162
-156.3542494,20.62825131,999.9999507,71.00346,7.91E-07,-29.769808
-156.3541742,20.62827557,999.9999511,70.94663,7.90E-07,-29.680439
-156.3540971,20.62830053,999.9999514,70.88853,7.90E-07,-29.589043
-156.3540218,20.62832499,999.9999518,70.83198,7.89E-07,-29.500078
-156.3539465,20.62834954,999.9999522,70.77556,7.88E-07,-29.411314
-156.3538711,20.62837419,999.9999525,70.719284,7.87E-07,-29.322752
-156.3537937,20.62839956,999.9999529,70.661736,7.87E-07,-29.232187
-156.3537181,20.62842442,999.9999533,70.60573,7.86E-07,-29.144037
-156.3536425,20.62844937,999.9999536,70.54986,7.85E-07,-29.05609
-156.3535668,20.62847442,999.999954,70.49412,7.84E-07,-28.968346
-156.3534911,20.62849957,999.9999544,70.43852,7.83E-07,-28.880808
-156.3534153,20.62852482,999.9999547,70.38305,7.82E-07,-28.793474
-156.3533394,20.62855017,999.9999551,70.32771,7.81E-07,-28.706347
-156.3532654,20.62857498,999.9999555,70.27389,7.80E-07,-28.621595
-156.3531893,20.62860052,999.9999558,70.21882,7.79E-07,-28.534876
-156.3531133,20.62862617,999.9999562,70.16387,7.78E-07,-28.448362
-156.3530371,20.62865191,999.9999566,70.10906,7.76E-07,-28.362057
-156.3529628,20.6286771,999.9999569,70.05575,7.75E-07,-28.278109
-156.3528866,20.62870304,999.9999573,70.0012,7.74E-07,-28.192215
-156.3528122,20.62872842,999.9999577,69.948135,7.73E-07,-28.10867
-156.3527358,20.62875456,999.999958,69.893845,7.71E-07,-28.02319
-156.3526612,20.62878013,999.9999584,69.841034,7.70E-07,-27.940046
-156.3525847,20.62880646,999.9999587,69.786995,7.68E-07,-27.85498
-156.35251,20.62883223,999.9999591,69.734436,7.67E-07,-27.772243
-156.3524353,20.62885809,999.9999595,69.682,7.65E-07,-27.689707
-156.3523586,20.62888471,999.9999598,69.62834,7.64E-07,-27.60526
-156.3522837,20.62891076,999.9999602,69.57615,7.62E-07,-27.523132
-156.3522088,20.62893691,999.9999605,69.52408,7.61E-07,-27.441204
-156.3521338,20.62896315,999.9999609,69.47213,7.59E-07,-27.359476
